137,327845.03,4407513.95,1226.585,39.80018172,-119.0108931,1226.585,37.87498363
138,327845.67,4407514.75,1226.601,39.80018905,-119.0108859,1226.601,38.65980826
139,327846.3,4407515.56,1226.617,39.80019647,-119.0108787,1226.617,37.87498367
140,327846.94,4407516.37,1226.633,39.80020389,-119.0108715,1226.633,38.31309066
141,327847.57,4407517.17,1226.649,39.80021123,-119.0108643,1226.649,38.22043206
142,327848.21,4407517.98,1226.665,39.80021865,-119.0108571,1226.665,38.31309066
143,327848.84,4407518.79,1226.682,39.80022607,-119.0108499,1226.682,37.87498367
144,327849.47,4407519.59,1226.698,39.8002334,-119.0108428,1226.698,38.22043206
145,327850.11,4407520.4,1226.714,39.80024082,-119.0108355,1226.714,38.31309066
146,327850.74,4407521.21,1226.731,39.80024825,-119.0108284,1226.731,37.87498367
147,327851.38,4407522.01,1226.747,39.80025558,-119.0108211,1226.747,38.65980826
148,327852.01,4407522.82,1226.763,39.800263,-119.010814,1226.763,37.87498363
149,327852.65,4407523.63,1226.78,39.80027042,-119.0108067,1226.78,38.31309069
150,327853.28,4407524.44,1226.796,39.80027784,-119.0107996,1226.796,37.87498363
151,327853.92,4407525.24,1226.812,39.80028518,-119.0107923,1226.812,38.65980826
152,327854.55,4407526.05,1226.829,39.8002926,-119.0107852,1226.829,37.87498367
153,327855.19,4407526.86,1226.845,39.80030002,-119.0107779,1226.845,38.31309066
154,327855.82,4407527.67,1226.861,39.80030744,-119.0107708,1226.861,37.87498367
155,327856.46,4407528.47,1226.877,39.80031478,-119.0107635,1226.877,38.65980826
156,327857.09,4407529.28,1226.894,39.8003222,-119.0107564,1226.894,37.87498363
157,327857.73,4407530.09,1226.91,39.80032962,-119.0107491,1226.91,38.31309069
158,327858.36,4407530.89,1226.926,39.80033695,-119.010742,1226.926,38.22043206
159,327859,4407531.7,1226.943,39.80034438,-119.0107347,1226.943,38.31309066
160,327859.63,4407532.51,1226.959,39.8003518,-119.0107276,1226.959,37.87498367
161,327860.27,4407533.31,1226.975,39.80035913,-119.0107203,1226.975,38.65980826
162,327860.9,4407534.12,1226.991,39.80036655,-119.0107132,1226.991,37.87498363
